Z_HS300,A1_CAPITALIN,A2_HKCapitalin,A4_NEWFUND,A5_SAVE_MKTVL,A6_ISPO,A8_Leverage_AMT,B1_Basis,B3_HS300AMT,B4_Leverage,B5_NEWINVSTOR,B6_PEG,B7_DVDM10YTRY,B8_PELevel,B9_Erating,C1_SHIBOR3M,C2_TEDSPRD,C3_AUFI,C4_ICEOIL,C5_CBOND,C6_COMMEDITY,C7_USDCNY,C8_OMO,C9_HOTMONEY
-0.1096382,83.838091,22.55292,335.3582,0.346714582,38.156,-0.003147437,0.011807535,0.081989855,0.001060187,0.027074077,-0.101736365,0.0593,-0.114532195,-0.0122,0.0184,1.2379,-0.002747337,-0.040458592,0.000969372,0.001592001,0.000376134,-3324,235.6456
0.055225779,697.761576,-68.04222,105.1249,-0.066677027,38.156,-0.010564982,0.014621473,0.071212167,-0.007704116,0.000194951,0.073908099,0.3294,0.119782013,0.0086,-0.0336,0.9102,-0.006360591,-0.030689086,0.004829771,-0.041110357,-0.00011446,0,235.6456
0.010883909,-778.874224,-8.08346,811.3136,-0.079913284,38.156,0.022358191,-0.014716528,-0.264723858,-0.002160293,0.031279534,-0.006717086,0.0046,-0.025213111,-0.0088,-0.02762,0.7626,-0.016707873,-0.029553693,0.000599193,0.000707933,0.000637541,-450,235.6456
0.005951932,-248.169966,-4.6684,18.1704,-0.079314399,38.156,0.000980135,-0.039288254,-0.09603653,-0.001008533,-0.301569863,0.001533809,0.0489,-0.008332515,0.005,-0.00408,1.0446,-0.053257944,-0.043925678,0.003855707,-0.040220706,-0.000375937,300,235.6456
-0.090034595,-989.677025,3.3822,1326.5986,0.242710247,38.156,-0.018521316,-0.032305217,-0.168378362,-9.20E-05,-0.13957039,-0.081329999,0.1182,-0.118745862,0.0002,0.00566,0.9455,-0.005218105,-0.050946079,0.002572721,0.001143791,4.90E-05,-716,235.6456
0.023369696,-205.231829,-3.95624,82.8672,-0.059160589,27.99833333,0.002291908,-0.013397886,-0.424980827,-0.000382317,-0.249177004,-0.023203368,0.0011,0.009860369,-0.0071,-0.01996,1.0405,0.013866494,-0.066997344,0.002309079,-0.011883336,3.27E-05,-50,-457.6469
0.041756713,-286.984522,-2.07188,107.6921,-0.134450045,27.99833333,0.016944113,-0.015941908,0.325554985,-0.000710436,0.192070415,0.023780753,-0.1642,0.033252504,0.003,-0.03184,0.8947,0.051408515,0.010462707,-0.000252277,0.025357192,0.044770119,50,-457.6469
-0.12648951,-1190.081445,-6.22574,18.1531,0.276657283,27.99833333,-0.007896638,-0.033524056,-0.102835785,0.000228105,0.024874613,-0.048711489,0.2533,-0.133744137,-0.0089,-0.01796,0.8376,0.033731811,-0.075647618,0.00156695,-0.01311967,-0.00173656,1500,-457.6469
-0.071367797,122.233976,53.22584,36.498417,0.222617911,27.99833333,-0.016792213,-0.046042226,-0.113978789,-0.000557961,0.063172712,-0.048790164,0.2877,-0.032344833,0.0052,0.0023,0.8485,-0.023241018,0.094449345,0.003248505,-0.003469755,0.001908487,600,-457.6469
0.00702003,-812.631674,-10.24836,28.433645,0.144179791,33.60033333,-0.002978976,-0.118850799,0.091647055,-0.003300521,-0.566544635,0.082304644,0.0299,0.005150688,0.0036,0.00574,0.8592,0.005707311,0.010757076,0.00243112,-0.006570225,-0.005752142,2304,1122.4273
-0.005554594,-305.20381,5.38404,16.203001,-0.076180917,33.60033333,0.016853264,-0.010691901,-0.527028639,0.000152131,0.396561227,-0.021736658,0.0071,-0.00498098,-0.0059,-0.00504,0.8776,-0.029952268,-0.046435103,0.000535588,0.038768211,0.001570623,800,1122.4273
-0.029073857,-154.770598,9.74038,16.12002,0.112116921,33.60033333,-0.007304264,-0.034532072,-0.10543547,-0.000342382,-0.053017785,-0.044273829,0.0908,-0.006929107,0.0058,0.02426,0.9085,0.015885141,-0.008336855,0.001715662,-0.01287344,-0.001759264,-1400,1122.4273
-0.00596057,-191.639586,-6.89086,10.633002,-0.005830482,33.60033333,-0.00025803,-0.03525777,-0.178458674,-0.000998281,-0.045876264,-0.025409991,-0.0509,-0.001795843,-0.008,0.02802,0.8997,0.016708055,0.011652233,7.35E-05,-0.026448417,0.002794526,400,1122.4273
-0.009014624,-81.365515,-2.42204,14.190929,0.051178694,33.60033333,-0.006599276,-0.025460143,-0.2799344,-0.000598651,-0.659444357,-0.021398113,0.1056,-0.01449115,0.0026,0.00532,0.9391,-0.026448935,0.002066543,0.001625456,-0.011784532,-0.002700201,921,1122.4273
0.041934027,70.691034,12.9618,0,-0.131843144,18.00566667,0.006353511,-0.009016424,0.089438389,2.47E-05,-0.292496718,0.053065198,-0.0042,0.022110422,-0.0061,0.001,0.9326,0.017501383,0.079153028,0.00177,0.034835854,-0.001888188,400,-359.6848
0.056443344,-24.981115,-4.05754,0,-0.189528859,18.00566667,0.014435622,-0.027578806,0.593800241,-3.01E-05,1.048131507,0.063347572,-0.0753,0.02167397,0.0077,0.02794,0.8401,0.025115289,-0.03750561,0.003515191,-0.028942894,-0.00089814,-700,-359.6848
0.010464331,-315.448819,-6.14052,7.117247,-0.037885634,18.00566667,0.002817113,-0.026444896,0.180831752,0.000185644,0.111332496,0.013931822,0.065,0.004799023,-0.0034,-0.01708,0.7924,9.33E-05,-0.049107046,0.002728086,-0.002966395,0.002503327,-450,-359.6848
-0.010460511,-380.124359,-10.66594,76.772528,0.017437162,18.00566667,-0.002391746,-0.026846826,-0.180994479,0.000414126,0.021267838,0.201974887,0.0061,0.008677437,-0.0057,-0.11646,0.6796,-0.02341214,0.029106379,0.003430803,-0.024395855,-0.001573688,-250,-359.6848
0.070803163,171.719453,-22.592,10.413119,-0.154936084,43.06066667,0.012088955,-0.010643269,0.307596439,0.001042812,-0.116820251,0.168596008,-0.2018,0.073987909,-0.0099,-0.0078,0.6706,-0.028568821,-0.037880198,-0.001614629,-0.01884301,-0.000567135,1760.37,-645.1443
-0.012502577,-815.029089,-21.0925,60.745345,-0.011096833,43.06066667,0.004637379,-0.006417684,0.178650067,0.000428829,0.163717412,0.001012455,0.0225,-0.013255832,-0.0119,-0.0066,0.5136,-0.019678715,-0.089035321,-0.001662233,-0.033343155,0.003083848,0,-645.1443
0.007483748,-552.442655,-4.741,379.858129,-0.057715514,43.06066667,-0.006122612,-0.034332311,-0.293849937,0.001322672,0.016269644,-0.003721612,-0.0147,0.008492543,0.0087,0.00822,0.5397,0.003845196,0.0199825,-2.19E-05,-0.036862212,0.001961785,100,-645.1443
-0.059321649,-774.719285,-1.97596,107.968576,0.124430241,43.06066667,-0.025889443,-0.019564956,-0.116098789,-0.000697173,0.005826067,-0.004703432,0.1874,-0.065399539,-0.0063,0.00718,0.5331,-0.011891778,0.00872977,0.002433901,0.011385513,0.002114414,0,-645.1443
0.033342888,-53.988568,-2.15858,4.371196,-0.043950506,114.8783333,-0.000146916,-0.010765794,-0.054437714,-5.77E-05,-0.061904832,0.084144901,-0.0327,0.032884519,-0.0196,-0.0042,0.5397,-0.003993156,-0.037466069,0.003359633,-0.013014874,-0.001001832,2020.52,169.9764
-0.019088373,-284.06925,-11.48762,108.713089,0.050924208,114.8783333,-0.007294481,-0.004173629,-0.319177524,-0.000233377,0.029004353,-0.03518623,0.0802,-0.02810502,0.0051,0.0036,0.6543,0.017806873,-0.129243646,0.00301628,0.020883021,0.007909002,-500,169.9764
0.043351343,-77.433239,-12.17898,29.293362,-0.117501667,114.8783333,0.013537748,-0.016750069,0.256997347,-0.00018839,-0.072306368,0.043348504,-0.0748,0.067735445,0.0055,-4.00E-05,0.684,-0.007200526,-0.038378519,0.002059496,0.001581267,0.007060383,100,169.9764
0.018482553,-163.666431,-5.83118,33.187685,-0.021704907,114.8783333,0.009031088,-0.008181177,0.153768094,4.91E-05,-0.061796944,-0.005531897,0.1098,0.015671993,0.0072,0.02136,0.7764,0.018326399,0.03706117,0.006668147,0.011126901,-0.001559521,300,169.9764
-0.028326213,-438.222571,-2.82368,53.127971,0.115211529,114.8783333,-0.021478122,-0.01951343,-0.383630329,-0.000857377,-0.456947681,-0.065006433,0.0301,-0.034019048,0.0023,0.01646,0.8345,-0.010115854,-0.008738305,0.00148586,0.008548626,0.003440061,0.4,169.9764
-0.10427145,-360.677285,-5.08012,49.783951,0.30278269,71.92966667,-0.009348181,-0.015636535,-0.07780391,0.001306435,0.438804349,-0.063038121,0.1801,-0.081861205,-0.0117,-0.00726,0.7451,0.046489129,-0.122648577,0.000613233,-0.025075054,0.010722156,1900,-302.3145
-0.074980204,-359.65392,-13.82356,67.705764,0.271032082,71.92966667,-0.006044567,-0.02915613,-0.026229778,-1.79E-05,0.100321208,-0.073902971,0.2582,-0.04223578,0.0027,-0.04162,0.7788,-0.017849514,-0.133273716,0.004349183,-0.016948966,1.52E-05,400,-302.3145
-0.001690417,-148.328948,-9.95428,52.440897,-0.034244499,71.92966667,0.006921907,-0.022952773,-0.177901069,-0.000386341,0.089792811,0.15504007,-0.0293,0.002496547,-0.0049,-0.0478,0.7719,0.011148271,0.097151025,-0.000401223,0.018762336,-0.000990786,3150,-302.3145
-0.055256548,-164.868748,4.46896,39.792372,0.203840366,71.92966667,-0.007664963,-0.014354686,-0.119615181,-0.000390418,-0.02339288,0.070159232,0.0668,-0.05796922,-0.0072,0.096,0.8754,0.013174128,0.079371084,-0.002334795,0.004442478,-0.000854388,6900,-302.3145
0.005989717,-82.55632,-11.23102,133.063938,-0.027522187,42.08666667,-0.000651656,-0.00897142,-0.27162535,-0.00113337,-0.302347173,0.15193468,-0.0164,0.002592333,0.0284,-0.0147,0.8329,0.031449259,-0.017427104,0.000108379,0.010400865,-0.003087979,10860.7,619.0478
0.029192475,5.169489,-4.66282,4.845996,-0.133036636,42.08666667,0.009881015,-0.023196142,0.223104856,-0.000714639,0.306003484,-0.012453256,-0.0378,0.035158272,-0.0068,-0.06,0.8129,0.048169604,-0.030039433,0.0024785,-0.008576874,-0.001961686,-4450,619.0478
-0.034523774,-449.350172,-1.78616,19.659529,0.126088314,42.08666667,-0.003182173,-0.023076626,0.19016036,-0.000586669,0.173297243,0.092020166,0.0437,-0.037186372,0.0025,-0.0964,0.8479,0.015103609,0.058918137,0.000296522,-0.002890492,0.002329075,-800,619.0478
0.048291683,32.228866,11.37238,33.809793,-0.042210518,44.853,-0.001717796,-0.013410143,0.1958449,2.18E-06,0.085475732,-0.038324458,-0.1611,0.064086029,0.0022,-0.0523,0.8154,0.014141261,0.102966534,0.001729981,0.047588748,-0.000826813,-7501.7,290.9077
-0.024740447,-280.095043,-1.90126,26.743173,0.059894133,44.853,0.001875284,-0.010497487,-0.393616156,-0.000638928,0.02883891,-0.056848663,0.1063,-0.023537647,-0.0062,-0.0529,0.8588,0.000815824,0.036312613,0.002130067,-0.008121728,-0.005822321,-2050,290.9077
0.049662049,19.382009,1.67982,23.20468,-0.190777933,44.853,0.00439267,-0.014805658,0.302700781,-5.79E-05,0.104096293,0.02418204,-0.0844,0.038956855,-0.0019,-0.0168,0.8357,-0.009008988,0.026394494,0.002443752,0.018143438,-0.004276909,850,290.9077
0.008117719,-539.430072,-1.86564,36.233151,-0.047738256,44.853,0.007334141,-0.010950252,0.23710195,-0.000349417,0.015066198,0.07401424,-0.0187,0.003538631,-0.0041,0.0046,0.8199,-0.02771162,-0.024662464,0.00080599,-0.010341253,0.009164414,1800,290.9077
0.007501275,-249.957267,3.77668,45.609538,0.040741294,68.64433333,-0.004479537,-0.004747144,-0.303576594,-3.54E-05,-0.136365846,0.035909639,-0.0331,0.003899909,-0.0009,0.0172,0.8377,0.004426099,-0.042935888,0.000253603,-0.012914189,-0.009829982,1647.6,-30.3796
-0.01128949,-377.480753,-6.83128,27.170085,0.008482509,68.64433333,0.001433915,-0.00179733,0.01974904,-0.000193074,-0.467094412,0.002556642,-0.0429,-0.007586161,0.0104,0.03,0.7878,0.003200422,0.077916379,-0.000535396,-0.019411541,0.002288932,-2750,-30.3796
0.026784018,-52.721665,14.28022,43.437591,-0.095059955,68.64433333,-0.000581499,-0.010575528,0.003317648,-3.24E-05,0.296274579,-0.053789057,-0.0888,0.019197906,0.0023,0.00374,0.7369,-0.003043943,0.02265851,-0.003147585,0.033682,0.002699765,700,-30.3796
-0.030187648,-520.031828,-3,20.420298,0.128971429,68.64433333,-0.007021765,-0.010614881,-0.176246587,-2.15E-05,0.010616884,-0.047584546,0.0522,-0.017758867,0.002,0.00746,0.707,0.013382128,0.052506094,-0.002317427,0.035314116,-0.000154076,6800,-30.3796
-0.005735049,-188.067761,-2.6691,53.336434,0.004666324,68.64433333,-0.004508047,-0.00910593,-0.431070221,-7.24E-05,0.022869503,0.081456547,0.085,0.009082928,-0.0047,0.0313,0.714,0.024723222,0.063901693,-0.001457193,-0.002409345,-0.004772689,-2900,-30.3796
-0.00839524,-260.739252,-13.29414,29.280099,0.004832387,50.60733333,0.007792914,-0.013402444,0.292483609,-0.000305862,-0.439841345,0.043085178,-0.024,-0.007908331,0.0056,0.01338,0.6787,0.008872701,-0.061247998,0.001137405,-0.028392467,0.009446026,-757.9,-517.5298
-0.01786243,-247.662639,-13.45618,48.774002,0.104487608,50.60733333,-0.007739164,-0.002255365,-0.183895166,0.000585198,0.230063468,-0.103383447,0.0659,-0.017265337,0.0007,-0.00488,0.7036,-0.001210211,0.055205684,0.003197894,-0.027390763,0.000674598,-1100,-517.5298
0.00106716,-91.867639,-11.56372,14.921059,-0.013474439,50.60733333,0.00638713,-0.014299928,-0.113697593,-0.000278208,0.030450114,-0.00323508,-0.0313,0.002406381,-0.0106,0.02502,0.7384,-0.014058139,0.01842893,-0.001005877,-0.001664456,0.004038061,500,-517.5298
-0.005119608,-157.483905,-5.29724,51.248897,-0.00910812,50.60733333,-0.001016576,-0.009436508,-0.12311423,-0.000211782,-0.00886007,-0.009054081,-0.01,-0.006465134,0.0043,0.01648,0.789,-0.024603538,0.014664214,0.000601805,0.001883134,-0.000305344,700,-517.5298
0.040578105,271.365009,7.2412,67.900568,-0.115900823,54.689,0.007745367,-0.003739192,0.594377959,-0.000360241,-0.031643442,-0.007206195,-0.2183,0.039633152,0.0061,0.0092,0.7449,-0.002977451,0.007653612,-0.000166972,0.003506627,0.00461599,2709.9,372.519
-0.007976701,-176.027887,0.04814,6.339899,0.006334078,54.689,-0.003374358,-0.005052613,-0.107321753,2.50E-05,-0.461831357,-0.013405308,-0.0006,-0.002947001,0.0031,0.0003,0.7525,0.030087806,0.055797581,0.000924328,0.002547379,-0.003044467,200,372.519
-0.017095177,-281.515917,-21.53086,28.71706,0.031031331,54.689,-0.002062501,-0.023777719,-0.060657295,0.000205106,0.613003237,-0.068538466,0.0182,-0.009429875,-0.0073,0.00552,0.7738,0.024761436,-0.067706088,0.002692713,0.016790927,0.003074865,1750,372.519
-0.010731976,-203.264924,-31.58522,39.491185,0.021801013,54.689,-0.0010683,-0.020783936,-0.055351617,-0.000256552,-0.061612211,0.117545744,0.034,-0.00976212,-0.2036,0.00746,0.7604,0.032593582,-0.017202964,0.001797613,0.001944013,-0.000288817,3400,372.519
0.024729394,83.682972,-17.92432,55.165355,-0.049610873,51.68366667,0.002504569,-0.016866494,0.135151685,-0.000119898,-0.009281462,0.069761544,0.2764,0.022862421,0.1932,0.00492,0.771,0.017225107,0.043256542,0.002708081,0.051585058,0.010886765,4615,73.549
0.012000527,116.920908,-12.33292,16.884904,-0.054979831,51.68366667,0.005739602,-0.006540904,0.265536108,-0.0002077,-0.181361295,-0.053009164,-0.2627,0.006696988,0.0054,-0.01186,0.7516,0.01951201,-0.084801789,0.002674565,-0.012918861,0.005354384,-6450,73.549
0.025972349,89.773629,3.76298,22.375249,-0.057654721,51.68366667,0.005718265,-0.010096062,0.139182937,-5.26E-05,0.069038038,0.078086534,0.1204,0.016158144,0.0107,-0.04704,0.7046,-0.013256146,0.034913098,0.001072037,0.047505518,-0.000718251,-650,73.549
-0.015724657,-358.787725,3.2184,21.188667,0.028897782,51.68366667,-0.003920106,-0.009600169,-0.382232059,0.000233089,0.01350311,0.020828108,0.072,-0.00684316,-0.0113,-0.0434,0.7007,-0.009199612,-0.050101067,0.003605057,-0.011777608,-0.002037851,2653,73.549
-0.006604906,-191.996981,6.02062,188.038374,0.056750204,51.68366667,-0.001091797,-0.006907266,0.138413668,-0.000163343,0.009931801,-0.048029748,-0.0076,0.000451799,-0.0014,-0.0127,0.6997,0.004037292,-0.071118935,0.001587959,-0.014881994,-0.00237273,3250,73.549
0.000368136,-103.879769,0.87228,183.613891,-0.008535747,60.38766667,-0.006131511,-0.003778373,-0.370693035,0.000192072,-0.061454954,0.142404565,0.0614,0.001901538,-0.0074,-0.0179,0.7227,0.020151113,0.041835565,0.002355478,0.018296779,-0.001579934,-662.89,-335.4188
0.027427134,174.380811,4.08092,107.048044,-0.067348985,60.38766667,0.008267511,-0.001892307,0.264753178,-0.000218565,0.28521598,-0.028336011,0.0666,0.02181497,-0.0036,-0.0227,0.7397,-0.017328467,0.058158464,0.004180489,-1.55E-05,0.002060941,900,-335.4188
0.021260241,-297.52229,5.1543,106.237898,-0.073016907,60.38766667,0.007555903,-0.009693762,0.538377066,2.07E-06,0.226791211,-0.123981845,-0.0638,0.00655172,0.0216,-0.01164,0.7922,0.003722955,0.076638449,0.000967394,-0.003129142,-0.005001743,155,-335.4188
-0.017365108,-470.885948,-7.2876,71.612496,0.030846777,60.38766667,-0.014129291,-0.008675361,-0.583139005,0.000220999,0.221528392,0.012869793,0.0752,0.001114868,0.002,-0.00258,0.7959,-0.015602077,-0.025100919,-0.000612031,-0.028430675,0.004174868,3100,-335.4188
0.002121669,-230.715271,-27.90312,126.650488,0.050862325,86.82266667,-0.001440381,-0.007577953,-0.117468396,1.10E-05,-0.2404025,0.033382969,-0.0515,0.017321226,-0.0059,-0.00188,0.7631,-0.005769045,-0.060070005,0.000229907,0.005649145,0.003588188,-536,164.1139
0.001185074,-265.418281,-36.82804,75.533505,-0.025720411,86.82266667,0.002935528,-0.002725702,0.047453966,-5.47E-05,-0.095250013,-0.008218111,-0.0128,-0.001798951,0.0045,-0.00948,0.7536,0.019422567,0.025382073,0.000411901,0.008575788,-0.000644625,-1500,164.1139
-0.024194206,-384.880368,-11.56236,50.375916,0.074276261,86.82266667,-0.002605745,-0.015725269,-0.061670511,-0.000281439,-0.35891501,-0.03492416,0.0608,-0.022340637,-0.0016,0.0018,0.6992,-0.00917758,-0.040708871,0.000545943,-0.016638962,0.003159182,-1500,164.1139
0.011340113,-77.774501,-24.22806,129.559529,-0.045316314,86.82266667,-0.00473866,-0.008323955,-0.277626696,0.000273149,0.477555585,-0.003881572,0.0049,0.009723132,-0.0114,0.01566,0.7553,0.007521803,0.002172969,0.002256434,0.038953472,-0.003369149,9400,164.1139
-0.006856166,-144.464647,-15.6901,205.463378,0.052060742,86.82266667,-0.002839134,-0.002239214,-0.132050737,-0.0002811,-0.189715597,-0.002851339,0.0017,-0.006775519,0.0012,0.00162,0.7533,-0.009906479,0.062678207,0.001688851,-0.006205773,0.001618608,-2234,164.1139
0.016027858,-76.200729,-2.85854,33.637295,-0.06359822,49.718,0.010194938,-0.001224527,0.27637275,-4.29E-05,-0.073707222,-0.074265964,-0.0198,0.016828538,-0.0057,-0.0003,0.8598,-0.042065991,0.058403533,0.003482877,0.00482352,0.005659477,-3550,-448.1077
0.006600343,-62.435401,3.59954,35.363575,-0.024108934,49.718,-0.004110228,-0.0091774,0.151135672,8.69E-05,0.028652375,0.004006539,0.0281,0.008922587,0.0002,0.0035,0.8319,0.010762255,-0.001539646,0.002983002,-0.005962553,0.005953326,955,-448.1077
0.003715196,-237.200155,-2.70292,59.043814,-0.006725027,49.718,0.001268079,-0.004828021,0.14845405,-9.58E-05,0.006421361,0.011305993,-0.0676,-0.009977101,0.0069,0.01184,0.8134,0.009178307,-0.045713239,-0.001007994,0.036252235,0.004430798,5950,-448.1077
0.004197218,-116.904206,-0.26442,56.95132,-0.035667426,56.74066667,-0.003759054,-0.004643437,-0.077522221,0.000250795,-0.091182815,-0.049478567,-0.0332,0.006049825,0.0007,0.01518,0.8476,0.015267266,-0.084083117,-0.000191929,0.005314663,-0.005082303,1526,-15.9527
0.018621868,17.643501,-16.31942,168.497889,-0.057816401,56.74066667,0.006624205,-0.000123229,0.263054536,7.89E-05,0.041986365,0.014467642,-0.1269,0.008156779,0.0017,0.0342,0.8319,-0.01010473,-0.02396919,-0.001829342,0.126699439,0.008862469,-3000,-15.9527
6.86E-05,-329.94798,-13.75732,86.880321,-0.008022507,56.74066667,0.003069891,-0.006687841,0.06205608,-1.46E-05,0.097728674,-0.015555805,-0.0728,-0.002849442,-0.0087,0.0485,0.8639,-0.028342982,0.051865907,-0.004975889,-0.047918394,0.00994815,4250,-15.9527
0.029933546,34.819493,1.42144,91.223007,-0.053336143,56.74066667,0.000541193,-0.001220686,0.139520832,3.35E-05,-0.076998565,-0.031689161,-0.0419,0.043466745,0.0002,0.07098,0.8731,-0.006357237,0.004893106,0.001008912,0.060017527,0.005392724,400,-15.9527
0.002171923,-384.518106,5.07376,81.390315,0.043356328,66.329,0.012236878,-0.000837273,0.261344767,8.95E-05,0.017575145,-0.095815469,-0.1332,0.007674696,0.0002,0.0516,0.6752,-0.008711067,0.145319659,-0.00555603,-0.027380969,-0.005421796,7568.14,312.2346
-0.010040247,-400.949494,13.25464,101.727185,0.005500072,66.329,-0.012484757,-0.004207688,-0.412712933,0.000253436,-0.141742499,-0.025860516,-0.0749,-0.010668646,0.0064,0.07172,0.7213,0.002626789,-0.002388609,-0.003804464,0.02280013,0.002584093,-5350,312.2346
-0.043186743,-655.466125,8.52658,85.220119,0.093333921,66.329,-0.013670201,-0.009692231,-0.049013427,0.000354645,-0.015316005,-0.120943385,-0.1725,-0.065835071,0.004,0.04762,0.306,-0.015258018,0.017686668,-0.01470426,-0.003771421,0.007741229,2500,312.2346
-0.011552139,-307.520847,-22.1153,90.12939,0.007106993,66.329,-0.004435816,-0.009251151,-0.347382705,-0.000182218,-0.09397153,-0.029521948,0.1005,-0.006635931,0.0031,0.05708,0.3812,-0.006773835,-0.004528583,0.001213942,-0.044718954,-0.000647617,3750,312.2346
0.000750021,-185.583877,-28.0383,83.530928,-0.008629529,66.329,-0.001774957,-0.007577096,-0.168153906,-0.000144201,-0.155057467,0.016600655,0.1663,0.000395029,0.0026,0.04378,0.6211,0.02924345,0.029868983,0.005329832,-0.013643351,-0.001339739,-2450,312.2346
0.011290936,4.144571,-10.56516,11.392682,0.000520749,123.541,-0.00265742,-0.003365479,0.106771741,-0.00060063,-0.269298975,-0.021852893,-0.2196,0.025017617,0.0012,0.06656,0.8253,-0.009299015,0.024714102,-0.000492733,-0.007920402,-0.0101712,2691.93,11.7088
-0.008325199,-249.100631,0.3897,55.12904,0.047370424,123.541,0.001451605,-0.003226652,-0.065068458,-0.000235805,0.327349366,0.002031047,0.007,-0.005588421,-0.0029,0.27436,1.1363,0.00889881,-0.031255272,0.002222497,0.036833489,0.003503496,1000,11.7088
0.010480378,36.286034,-3.36612,45.36715,0.002666515,123.541,-0.006819125,-0.000563089,0.050549893,-0.000253656,0.030547325,-0.055812437,-0.066,0.018140967,0.0024,0.16066,1.2612,0.000818663,-0.015911661,-0.002219078,-0.023190108,-0.003139492,11300,11.7088
0.009809433,28.829521,-1.73686,123.548241,-0.044561477,123.541,0.001297451,-0.003058064,-0.247307371,-0.000609274,0.030547325,-0.041145518,-0.1289,0.021709634,0.0003,0.08772,1.3885,-0.013933807,0.012357997,-0.001737605,0.030250935,-0.001529709,11300,11.7088
-0.006951072,-67.283344,-2.85064,3.084385,0.026703932,30.655,-0.000216792,-0.002226874,-0.040893918,-0.00029221,-0.288480112,-0.132548011,-0.0593,-0.007808629,0.0147,0.03278,1.3254,0.014728617,0.017118569,-0.000837089,-0.010460877,-0.000466663,53.03,114.1664
0.014457216,-26.445737,0.85404,33.944129,-0.058914063,30.655,0.009147966,-0.003365122,0.314495244,-3.26E-05,0.39507064,-0.014486966,-0.0415,0.019064657,0,0.19838,1.5599,0.01346393,-0.001576044,-0.004924781,0.022229493,0.00382894,-6250,114.1664
0.00232778,-271.366336,-2.65566,39.068657,-0.003240889,30.655,0.004805442,-0.008488205,0.233343193,-3.43E-05,0.279427445,0.001106807,0.1005,-0.004588013,-0.0012,0.15476,1.6958,0.008285699,-0.023764197,0.001540741,0.008862691,-0.005288666,-1500,114.1664
0.015201908,-135.643138,-6.04336,68.722894,-0.052435874,30.655,-0.00139604,-0.006002473,0.004659018,-6.25E-06,0.110760735,-0.021415498,0.0123,0.023128705,0.0004,0.04234,1.6851,0.013333924,0.005726573,0.002071609,-0.017469881,0.00290276,1550,114.1664
-0.013327002,-432.517241,-0.92944,178.506411,0.048970658,39.269,-0.004519296,-0.006669695,-0.161188063,0.000196336,0.051688473,0.06516647,-0.0487,-0.026035238,-0.0039,0.01124,1.6863,-0.013284955,-0.002501341,-0.000546973,0.012001123,0.003504158,-1110.95,-44.4296
8.40E-06,-272.551238,-13.50576,85.844516,-0.001940725,39.269,-0.002701172,-0.006211282,-0.074683054,-5.51E-05,0.014902237,-0.032169792,-0.0486,-0.002826007,-0.0044,0.0065,1.6177,-0.022536326,-0.084510036,-0.001838213,-0.052211227,0.003289405,-1100,-44.4296
0.0052122,-165.403397,-14.5928,87.778088,-0.021663128,39.269,0.002784828,-0.011203507,0.189098771,0.000120387,0.082883236,0.015055854,0.0916,0.010962577,-0.0027,0.01794,1.5853,0.021766228,0.005822998,0.002531034,0.018940994,-0.003623297,-1200,-44.4296
0.012629452,-89.287136,-3.73012,89.954772,-0.030241289,39.269,0.000465623,-0.001776622,0.09415738,6.09E-05,-0.071080836,-0.009048753,0.0339,0.015395306,-0.0123,0.09978,1.5889,0.00695042,-0.013640118,0,-0.022376988,-0.000406628,800,-44.4296
-0.009662014,-282.910639,1.79356,122.248893,0.089048232,39.269,-0.001385061,-0.001633514,-0.067551454,9.62E-06,-0.098990728,-0.062314574,-0.0058,-0.016240106,0.0264,0.00216,1.5115,-0.001047942,0.034136957,0.000923205,-0.000963745,0.002147449,1769.81,-44.4296
0.017615088,-4.192917,-5.35234,17.902504,-0.059774084,50.9,0.005493685,-0.001951236,0.185373747,-0.000242588,-0.723109547,0.029269443,-0.0539,0.037950708,0.005,-0.07644,1.4104,0.017764845,0.046675139,0.000875543,-0.012854991,-0.000637949,-1000,226.8792
-0.008840446,-498.690069,-6.384,65.783866,0.029626617,50.9,0.012412626,-0.002726083,0.18579721,0.000279336,0.43379806,-0.023680488,-0.0488,-0.011097563,0.0017,-0.06468,1.3743,0.014529364,0.006853048,0.000268848,-0.017278138,-0.003035829,700,226.8792
-0.005671574,-156.291291,1.98988,19.951477,0.06703005,50.9,-0.008256976,-0.007380466,-0.257623892,0.000243032,-0.014569605,-0.003230609,-0.0843,-0.02028725,0.0055,-0.00402,1.4053,-0.005673559,-0.066697572,-0.003759587,-0.002200878,0.00120672,1700,226.8792
-0.007828418,-129.85031,-6.82364,43.142386,0.020665368,50.9,-0.000917685,-0.005626276,-0.027238443,3.51E-05,0.020225729,-0.003734066,-0.0053,-0.069689204,0.004,0.02012,1.3582,-0.006728334,-0.006553609,-0.001452724,0.000471852,0.001568013,700,226.8792
-0.016769744,-273.666774,-4.0202,18.03343,0.031690737,19.917,-0.001458182,-0.006548373,-0.126262949,3.13E-05,-0.40631149,-0.011248434,-0.0843,-0.030163028,-0.0053,0.03932,1.3421,-0.024936127,-0.044284761,-0.002873819,-0.034259258,-0.000682074,781.76,89.993
0.000835854,-66.168238,-4.0488,38.832044,0.035558821,19.917,-0.006382439,-0.005369769,-0.026370488,-0.000144009,0.286623087,-0.007175331,-0.0778,0.008244967,0.0007,0.06628,1.2818,-0.000847858,0.028692943,-0.005075455,0.004215124,0.000928667,-1200,89.993
